metric,metric_group,budget,budget_tokens,model,group_seed_count,non_missing_seed_count,missing_seed_count,is_primary_metric,mean,std,standard_error,ci95_low,ci95_high,median,min,max,q25,q75,iqr
mean_expert_load_variance,routing,10m,10000000,v3_routing_220m,10,10,0,False,7.5958042939504e-05,1.5143185288286503e-05,4.788695654093886e-06,6.512526076540886e-05,8.679082511359914e-05,7.363528261582057e-05,5.308208763599396e-05,9.544124172793495e-05,6.58739949266116e-05,9.001871537831094e-05,2.4144720451699348e-05
mean_expert_load_variance,routing,25m,25000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_expert_load_variance,routing,25m,25000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_expert_load_variance,routing,25m,25000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_expert_load_variance,routing,25m,25000000,moe_220m,10,10,0,False,4.8944900433222454e-05,7.057593542888876e-06,2.2318070395226098e-06,4.3896202152910616e-05,5.399359871353429e-05,4.7900545597076414e-05,3.753028081523048e-05,5.933966471089256e-05,4.497425713472896e-05,5.352244021164046e-05,8.5481830769115e-06
mean_expert_load_variance,routing,25m,25000000,mla_moe_220m,10,10,0,False,4.921171009540558e-05,5.63883914114216e-06,1.7831575045316901e-06,4.5177927574233864e-05,5.3245492616577293e-05,4.8932477831840513e-05,4.257452819082471e-05,6.080831487973531e-05,4.492267560627725e-05,5.1152013407813184e-05,6.229337801535934e-06
mean_expert_load_variance,routing,25m,25000000,v3_routing_220m,10,10,0,False,5.191549926996231e-05,1.1721667203235315e-05,3.70671663367194e-06,4.353032368685015e-05,6.0300674853074466e-05,4.9105211595694225e-05,3.6039568649397954e-05,7.003426651159922e-05,4.3642434808943e-05,5.9352612992127744e-05,1.5710178183184743e-05
mean_expert_load_variance,routing,50m,50000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_expert_load_variance,routing,50m,50000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_expert_load_variance,routing,50m,50000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_expert_load_variance,routing,50m,50000000,moe_220m,10,10,0,False,4.7733711037370894e-05,7.6157783190630716e-06,2.4083205643167843e-06,4.228571142262526e-05,5.318171065211653e-05,4.842327154344983e-05,3.434417711363898e-05,5.608355734083387e-05,4.65433017247253e-05,5.327030304405424e-05,6.727001319328942e-06
mean_expert_load_variance,routing,50m,50000000,mla_moe_220m,10,10,0,False,5.0932886302471166e-05,8.763126755343527e-06,2.7711439971646648e-06,4.466412306029842e-05,5.720164954464391e-05,5.1773689687252046e-05,3.698573807875315e-05,6.562320192654928e-05,4.457445202602281e-05,5.337947532534598e-05,8.805023299323172e-06
mean_expert_load_variance,routing,50m,50000000,v3_routing_220m,10,10,0,False,5.3922664191987776e-05,1.289719972628893e-05,4.078452657317322e-06,4.4696563300337365e-05,6.31487650836382e-05,5.303011933962505e-05,3.079439434740279e-05,7.195513314670987e-05,4.603743412428432e-05,6.27344158788522e-05,1.6696981754567884e-05
mean_router_probability,routing,10m,10000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,10m,10000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,10m,10000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,10m,10000000,moe_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,10m,10000000,mla_moe_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,10m,10000000,v3_routing_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,25m,25000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,25m,25000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,25m,25000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,25m,25000000,moe_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,25m,25000000,mla_moe_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,25m,25000000,v3_routing_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,50m,50000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,50m,50000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,50m,50000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,50m,50000000,moe_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,50m,50000000,mla_moe_220m,10,0,10,False,,,,,,,,,,,
mean_router_probability,routing,50m,50000000,v3_routing_220m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,10m,10000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,10m,10000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,10m,10000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,10m,10000000,moe_220m,10,10,0,False,1.5728301532914242,0.012907216348473834,0.004081620191373888,1.5635968869399195,1.5820634196429288,1.5701804600159328,1.5594409694274265,1.597621174355348,1.562129813171923,1.5771497453873355,0.015019932215412535
mean_routing_entropy,routing,10m,10000000,mla_moe_220m,10,10,0,False,1.483565821071466,0.022344564045257087,0.007065971570651808,1.4675814828711917,1.4995501592717402,1.4755440992613633,1.4571192842721938,1.52445287168026,1.4698247606183092,1.490408576739331,0.02058381612102167
mean_routing_entropy,routing,10m,10000000,v3_routing_220m,10,10,0,False,1.3061229481697083,0.018119240512067387,0.005729806949052856,1.2931612243387853,1.3190846720006313,1.307281860013803,1.276143760085106,1.3350331777830917,1.2939930824190378,1.3197812011341254,0.025788118715087682
mean_routing_entropy,routing,25m,25000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,25m,25000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,25m,25000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,25m,25000000,moe_220m,10,10,0,False,1.7517653113404912,0.014062885247797897,0.004447074785662275,1.7417053292608604,1.761825293420122,1.752218911598126,1.731687610447407,1.779687420129776,1.741626331731677,1.7575114021698632,0.01588507043818632
mean_routing_entropy,routing,25m,25000000,mla_moe_220m,10,10,0,False,1.6458016816725334,0.01676118219284569,0.005300351200644797,1.633811454238952,1.6577919091061148,1.6482993987202645,1.622498750934998,1.666961958209674,1.6307575878997644,1.6606403830895822,0.029882795189817735
mean_routing_entropy,routing,25m,25000000,v3_routing_220m,10,10,0,False,1.5779583190182844,0.017587316925575195,0.005561597941604766,1.5653771103983976,1.5905395276381713,1.579648592174053,1.5356457982460656,1.5977536295851074,1.5724655800809464,1.5901313938448827,0.017665813763936278
mean_routing_entropy,routing,50m,50000000,dense_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,50m,50000000,mla_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,50m,50000000,mtp_121m,10,0,10,False,,,,,,,,,,,
mean_routing_entropy,routing,50m,50000000,moe_220m,10,10,0,False,1.9688052260975042,0.015400749265413401,0.0048701445351871375,1.9577881937536468,1.9798222584413616,1.9688334358731905,1.9402997284134231,2.001789181828499,1.9620672725141046,1.9731694119175278,0.011102139403423195
mean_routing_entropy,routing,50m,50000000,mla_moe_220m,10,10,0,False,1.896455299248298,0.019361134252134597,0.006122528232104605,1.8826051781539586,1.9103054203426373,1.8920553205907344,1.8691456615924835,1.924335485498111,1.8829372895012297,1.91212489793698,0.0291876084357503
mean_routing_entropy,routing,50m,50000000,v3_routing_220m,10,10,0,False,1.8598536395430565,0.017507631351617748,0.005536399150568433,1.847329434548805,1.872377844537308,1.8617279716829458,1.8334622492392858,1.894575539728006,1.8472222023953992,1.8686627124001578,0.02144051000475855
mtp_auxiliary_head_count,mtp,10m,10000000,dense_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,10m,10000000,mla_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,10m,10000000,mtp_121m,10,10,0,False,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
mtp_auxiliary_head_count,mtp,10m,10000000,moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,10m,10000000,mla_moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,10m,10000000,v3_routing_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,25m,25000000,dense_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,25m,25000000,mla_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,25m,25000000,mtp_121m,10,10,0,False,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
mtp_auxiliary_head_count,mtp,25m,25000000,moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,25m,25000000,mla_moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,25m,25000000,v3_routing_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,50m,50000000,dense_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,50m,50000000,mla_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,50m,50000000,mtp_121m,10,10,0,False,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
mtp_auxiliary_head_count,mtp,50m,50000000,moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,50m,50000000,mla_moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_auxiliary_head_count,mtp,50m,50000000,v3_routing_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss,mtp,10m,10000000,dense_121m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,10m,10000000,mla_121m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,10m,10000000,mtp_121m,10,10,0,False,6.753695869445801,0.1303035343720431,0.04120559557856944,6.6604823362627315,6.846909402628871,6.8011109828948975,6.491232872009277,6.866183280944824,6.742415547370911,6.840112209320068,0.09769666194915771
mtp_loss,mtp,10m,10000000,moe_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,10m,10000000,mla_moe_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,10m,10000000,v3_routing_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,25m,25000000,dense_121m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,25m,25000000,mla_121m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,25m,25000000,mtp_121m,10,10,0,False,6.612154865264893,0.1350438229298754,0.04270460643948793,6.51555033392577,6.708759396604016,6.590303421020508,6.4526262283325195,6.803649425506592,6.500374913215637,6.735897183418274,0.23552227020263672
mtp_loss,mtp,25m,25000000,moe_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,25m,25000000,mla_moe_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,25m,25000000,v3_routing_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,50m,50000000,dense_121m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,50m,50000000,mla_121m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,50m,50000000,mtp_121m,10,10,0,False,6.6156758785247805,0.1691769304088788,0.0534984427647858,6.4946539930289315,6.736697764020629,6.626097202301025,6.365375518798828,6.878473281860352,6.5193564891815186,6.728990912437439,0.2096344232559204
mtp_loss,mtp,50m,50000000,moe_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,50m,50000000,mla_moe_220m,10,0,10,False,,,,,,,,,,,
mtp_loss,mtp,50m,50000000,v3_routing_220m,10,0,10,False,,,,,,,,,,,
mtp_loss_weight,mtp,10m,10000000,dense_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,10m,10000000,mla_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,10m,10000000,mtp_121m,10,10,0,False,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0
mtp_loss_weight,mtp,10m,10000000,moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,10m,10000000,mla_moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,10m,10000000,v3_routing_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,25m,25000000,dense_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,25m,25000000,mla_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,25m,25000000,mtp_121m,10,10,0,False,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0
mtp_loss_weight,mtp,25m,25000000,moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,25m,25000000,mla_moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,25m,25000000,v3_routing_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,50m,50000000,dense_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,50m,50000000,mla_121m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,50m,50000000,mtp_121m,10,10,0,False,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0
mtp_loss_weight,mtp,50m,50000000,moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,50m,50000000,mla_moe_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtp_loss_weight,mtp,50m,50000000,v3_routing_220m,10,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peak_memory_bytes,efficiency,10m,10000000,dense_121m,10,10,0,True,3090290688.0,0.0,0.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,0.0
peak_memory_bytes,efficiency,10m,10000000,mla_121m,10,10,0,True,3553236992.0,0.0,0.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,0.0
peak_memory_bytes,efficiency,10m,10000000,mtp_121m,10,10,0,True,3488620032.0,0.0,0.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,0.0
peak_memory_bytes,efficiency,10m,10000000,moe_220m,10,10,0,True,4656170803.2,3229438.4132889044,1021238.094923312,4653860602.128705,4658481004.271295,4655433216.0,4651116544.0,4661227520.0,4654480384.0,4658508288.0,4027904.0
peak_memory_bytes,efficiency,10m,10000000,mla_moe_220m,10,10,0,True,4986778419.2,4113735.903153207,1300877.5146373978,4983835629.812414,4989721208.587585,4985435136.0,4983198720.0,4995514368.0,4984276224.0,4987287808.0,3011584.0
peak_memory_bytes,efficiency,10m,10000000,v3_routing_220m,10,10,0,True,4655283200.0,3554876.1371839666,1124150.539328252,4652740194.805459,4657826205.194541,4654403072.0,4650484736.0,4660792320.0,4652660480.0,4657607680.0,4947200.0
peak_memory_bytes,efficiency,25m,25000000,dense_121m,10,10,0,True,3090290688.0,0.0,0.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,0.0
peak_memory_bytes,efficiency,25m,25000000,mla_121m,10,10,0,True,3553236992.0,0.0,0.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,0.0
peak_memory_bytes,efficiency,25m,25000000,mtp_121m,10,10,0,True,3488620032.0,0.0,0.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,0.0
peak_memory_bytes,efficiency,25m,25000000,moe_220m,10,10,0,True,4656170803.2,3229438.4132889044,1021238.094923312,4653860602.128705,4658481004.271295,4655433216.0,4651116544.0,4661227520.0,4654480384.0,4658508288.0,4027904.0
peak_memory_bytes,efficiency,25m,25000000,mla_moe_220m,10,10,0,True,4986778419.2,4113735.903153207,1300877.5146373978,4983835629.812414,4989721208.587585,4985435136.0,4983198720.0,4995514368.0,4984276224.0,4987287808.0,3011584.0
peak_memory_bytes,efficiency,25m,25000000,v3_routing_220m,10,10,0,True,4655500595.2,3646228.083204304,1153038.561139554,4652892240.760001,4658108949.639998,4654614528.0,4650484736.0,4660792320.0,4652786688.0,4658542336.0,5755648.0
peak_memory_bytes,efficiency,50m,50000000,dense_121m,10,10,0,True,3090290688.0,0.0,0.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,3090290688.0,0.0
peak_memory_bytes,efficiency,50m,50000000,mla_121m,10,10,0,True,3553236992.0,0.0,0.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,3553236992.0,0.0
peak_memory_bytes,efficiency,50m,50000000,mtp_121m,10,10,0,True,3488620032.0,0.0,0.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,3488620032.0,0.0
peak_memory_bytes,efficiency,50m,50000000,moe_220m,10,10,0,True,4656171110.4,3229362.710232029,1021214.1555147556,4653860963.48341,4658481257.316589,4655434752.0,4651116544.0,4661227520.0,4654480384.0,4658508288.0,4027904.0
peak_memory_bytes,efficiency,50m,50000000,mla_moe_220m,10,10,0,True,4986778419.2,4113735.903153207,1300877.5146373978,4983835629.812414,4989721208.587585,4985435136.0,4983198720.0,4995514368.0,4984276224.0,4987287808.0,3011584.0
peak_memory_bytes,efficiency,50m,50000000,v3_routing_220m,10,10,0,True,4655673651.2,3517644.9447394265,1112377.0025153721,4653157279.596091,4658190022.803908,4654777344.0,4651111424.0,4660792320.0,4653079040.0,4658643712.0,5564672.0
requested_tokens_per_activated_parameter,efficiency,10m,10000000,dense_121m,10,10,0,False,0.08268193200026247,0.0,0.0,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.0
requested_tokens_per_activated_parameter,efficiency,10m,10000000,mla_121m,10,10,0,False,0.07274818187743852,0.0,0.0,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.0
requested_tokens_per_activated_parameter,efficiency,10m,10000000,mtp_121m,10,10,0,False,0.07336466063033978,0.0,0.0,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.0
requested_tokens_per_activated_parameter,efficiency,10m,10000000,moe_220m,10,10,0,False,0.12724480189714873,0.0,0.0,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.0
requested_tokens_per_activated_parameter,efficiency,10m,10000000,mla_moe_220m,10,10,0,False,0.1051483314894522,0.0,0.0,0.1051483314894522,0.1051483314894522,0.1051483314894522,0.1051483314894522,0.1051483314894522,0.1051483314894522,0.1051483314894522,0.0
requested_tokens_per_activated_parameter,efficiency,10m,10000000,v3_routing_220m,10,10,0,False,0.12724480189714873,0.0,0.0,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.12724480189714873,0.0
requested_tokens_per_activated_parameter,efficiency,25m,25000000,dense_121m,10,10,0,False,0.20670483000065615,0.0,0.0,0.20670483000065615,0.20670483000065615,0.20670483000065618,0.20670483000065618,0.20670483000065618,0.20670483000065618,0.20670483000065618,0.0
requested_tokens_per_activated_parameter,efficiency,25m,25000000,mla_121m,10,10,0,False,0.1818704546935963,0.0,0.0,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.0
requested_tokens_per_activated_parameter,efficiency,25m,25000000,mtp_121m,10,10,0,False,0.18341165157584943,0.0,0.0,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.0
requested_tokens_per_activated_parameter,efficiency,25m,25000000,moe_220m,10,10,0,False,0.3181120047428718,0.0,0.0,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.0
requested_tokens_per_activated_parameter,efficiency,25m,25000000,mla_moe_220m,10,10,0,False,0.2628708287236305,0.0,0.0,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.0
requested_tokens_per_activated_parameter,efficiency,25m,25000000,v3_routing_220m,10,10,0,False,0.3181120047428718,0.0,0.0,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.0
requested_tokens_per_activated_parameter,efficiency,50m,50000000,dense_121m,10,10,0,False,0.4134096600013123,0.0,0.0,0.4134096600013123,0.4134096600013123,0.41340966000131235,0.41340966000131235,0.41340966000131235,0.41340966000131235,0.41340966000131235,0.0
requested_tokens_per_activated_parameter,efficiency,50m,50000000,mla_121m,10,10,0,False,0.3637409093871926,0.0,0.0,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.0
requested_tokens_per_activated_parameter,efficiency,50m,50000000,mtp_121m,10,10,0,False,0.36682330315169887,0.0,0.0,0.36682330315169887,0.36682330315169887,0.36682330315169887,0.36682330315169887,0.36682330315169887,0.36682330315169887,0.36682330315169887,0.0
requested_tokens_per_activated_parameter,efficiency,50m,50000000,moe_220m,10,10,0,False,0.6362240094857436,0.0,0.0,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.0
requested_tokens_per_activated_parameter,efficiency,50m,50000000,mla_moe_220m,10,10,0,False,0.525741657447261,0.0,0.0,0.525741657447261,0.525741657447261,0.525741657447261,0.525741657447261,0.525741657447261,0.525741657447261,0.525741657447261,0.0
requested_tokens_per_activated_parameter,efficiency,50m,50000000,v3_routing_220m,10,10,0,False,0.6362240094857436,0.0,0.0,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.6362240094857436,0.0
requested_tokens_per_total_parameter,efficiency,10m,10000000,dense_121m,10,10,0,False,0.08268193200026247,0.0,0.0,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.08268193200026247,0.0
requested_tokens_per_total_parameter,efficiency,10m,10000000,mla_121m,10,10,0,False,0.07274818187743852,0.0,0.0,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.07274818187743852,0.0
requested_tokens_per_total_parameter,efficiency,10m,10000000,mtp_121m,10,10,0,False,0.07336466063033978,0.0,0.0,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.07336466063033978,0.0
requested_tokens_per_total_parameter,efficiency,10m,10000000,moe_220m,10,10,0,False,0.045424311033121806,0.0,0.0,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.0
requested_tokens_per_total_parameter,efficiency,10m,10000000,mla_moe_220m,10,10,0,False,0.0422544428687481,0.0,0.0,0.0422544428687481,0.0422544428687481,0.0422544428687481,0.0422544428687481,0.0422544428687481,0.0422544428687481,0.0422544428687481,0.0
requested_tokens_per_total_parameter,efficiency,10m,10000000,v3_routing_220m,10,10,0,False,0.045424311033121806,0.0,0.0,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.045424311033121806,0.0
requested_tokens_per_total_parameter,efficiency,25m,25000000,dense_121m,10,10,0,False,0.20670483000065615,0.0,0.0,0.20670483000065615,0.20670483000065615,0.20670483000065618,0.20670483000065618,0.20670483000065618,0.20670483000065618,0.20670483000065618,0.0
requested_tokens_per_total_parameter,efficiency,25m,25000000,mla_121m,10,10,0,False,0.1818704546935963,0.0,0.0,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.0
requested_tokens_per_total_parameter,efficiency,25m,25000000,mtp_121m,10,10,0,False,0.18341165157584943,0.0,0.0,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.0
requested_tokens_per_total_parameter,efficiency,25m,25000000,moe_220m,10,10,0,False,0.11356077758280451,0.0,0.0,0.11356077758280451,0.11356077758280451,0.11356077758280453,0.11356077758280453,0.11356077758280453,0.11356077758280453,0.11356077758280453,0.0
requested_tokens_per_total_parameter,efficiency,25m,25000000,mla_moe_220m,10,10,0,False,0.10563610717187025,0.0,0.0,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.0
requested_tokens_per_total_parameter,efficiency,25m,25000000,v3_routing_220m,10,10,0,False,0.11356077758280451,0.0,0.0,0.11356077758280451,0.11356077758280451,0.11356077758280453,0.11356077758280453,0.11356077758280453,0.11356077758280453,0.11356077758280453,0.0
requested_tokens_per_total_parameter,efficiency,50m,50000000,dense_121m,10,10,0,False,0.4134096600013123,0.0,0.0,0.4134096600013123,0.4134096600013123,0.41340966000131235,0.41340966000131235,0.41340966000131235,0.41340966000131235,0.41340966000131235,0.0
requested_tokens_per_total_parameter,efficiency,50m,50000000,mla_121m,10,10,0,False,0.3637409093871926,0.0,0.0,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.3637409093871926,0.0
