metric,metric_group,metric_direction,budget,contrast_id,contrast_family,model_a,model_b,interpretation,pair_count,model_a_mean,model_b_mean,mean_difference_model_b_minus_model_a,median_difference_model_b_minus_model_a,relative_change_percent,std_difference,standard_error_difference,paired_t_ci95_low,paired_t_ci95_high,bootstrap_reps,bootstrap_ci95_low,bootstrap_ci95_high,min_difference,max_difference,paired_cohens_dz,model_b_better_seed_count,model_a_better_seed_count,tie_seed_count,model_b_better_seed_fraction,exact_sign_flip_p_value,holm_p_by_metric_budget,holm_p_by_metric_all_budgets,holm_p_by_metric_group_budget
validation_loss,quality,lower_is_better,10m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,4.892842433929443,5.135411156654358,0.24256872272491464,0.24232154846191456,4.957623835233697,0.05177806814092118,0.016373662816871113,0.20552892410342383,0.27960852134640546,20000,0.21251870536804204,0.2723682241439821,0.1568889236450195,0.3161531829833981,4.684777386146008,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,10m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,4.892842433929443,4.850161221504211,-0.04268121242523186,-0.0379691648483278,-0.8723193726668726,0.05718348498392763,0.01808300570952483,-0.0835878133149197,-0.0017746115355440212,20000,-0.07512718391418441,-0.008795678138733188,-0.13527774810791016,0.07105128288269036,-0.7463905433050841,9,1,0,0.9,0.044921875,0.1796875,0.44921875,0.6015625
validation_loss,quality,lower_is_better,10m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,4.892842433929443,5.109729565620422,0.2168871316909792,0.21799933433532726,4.432743024524439,0.04206131322479784,0.013300955116812303,0.1867982808021858,0.2469759825797726,20000,0.1912766866683963,0.23982596969604505,0.12619467735290524,0.27794272422790556,5.156451738247448,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,10m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,5.135411156654358,5.109729565620422,-0.02568159103393546,-0.03184059143066387,-0.5000883132922627,0.041596482718330774,0.013153962804175745,-0.055437922209830195,0.0040747401419592814,20000,-0.04908524131774907,-0.00015616798400843734,-0.07773067474365192,0.05311779975891184,-0.617398139353212,7,3,0,0.7,0.087890625,0.1796875,0.615234375,0.87890625
validation_loss,quality,lower_is_better,10m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,4.850161221504211,5.109729565620422,0.25956834411621105,0.25483798027038596,5.351746720611268,0.037644778822052784,0.011904324309095722,0.23263889161279847,0.28649779661962366,20000,0.23841493988037135,0.28200754737854006,0.2068914413452152,0.32735944747924783,6.895201731512171,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,10m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,4.850161221504211,4.879666081428528,0.029504859924316573,0.03625598907470717,0.6083274055612948,0.03908431201031242,0.012359544673326164,0.0015456274133345237,0.057464092435298625,20000,0.004933643341064631,0.051198758125305235,-0.05163741111755371,0.07643910408020016,0.754902885754563,2,8,0,0.2,0.044921875,0.1796875,0.44921875,0.6015625
validation_loss,quality,lower_is_better,10m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,4.892842433929443,4.884302569389343,-0.008539864540099895,0.016422004699706783,-0.17453790215847043,0.06551640985186298,0.020718107924898182,-0.05540748078084922,0.03832775170064943,20000,-0.05024470233917215,0.026988080978393912,-0.15083207130432097,0.08051408767700252,-0.13034695520418632,4,6,0,0.4,0.7265625,0.7265625,1.0,1.0
validation_loss,quality,lower_is_better,25m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,4.5179269212087,4.798466234207153,0.2805393129984538,0.2900971603393554,6.209469915980844,0.048017102924058634,0.015184341188275637,0.24618994681789302,0.3148886791790146,20000,0.2522503096262613,0.3073338120778402,0.2069167391459139,0.3435210609436039,5.842487278796063,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,25m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,4.5179269212087,4.481191626866659,-0.03673529434204088,-0.03200125376383456,-0.8131006760997572,0.051574842091009314,0.016309397097111055,-0.07362971380525779,0.00015912512117602362,20000,-0.07093559773763011,-0.01165423583984344,-0.16934827804565433,0.014340712229411245,-0.7122715815051365,7,3,0,0.7,0.017578125,0.0703125,0.193359375,0.28125
validation_loss,quality,lower_is_better,25m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,4.5179269212087,4.768939608256022,0.2510126870473225,0.24688547452290832,5.5559262339765345,0.03600517764275371,0.011385836891007405,0.22525613457052945,0.27676923952411553,20000,0.22955733108520499,0.27185211372375473,0.18536691665649396,0.30662361145019545,6.97157196495156,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,25m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,4.798466234207153,4.768939608256022,-0.02952662595113136,-0.031204182306925787,-0.6153346613266316,0.04951328920805392,0.0156574768344085,-0.06494629932253969,0.005893047420276975,20000,-0.057153488159179935,0.0012224260965981947,-0.08528655370076521,0.06889626185099296,-0.5963373959476015,7,3,0,0.7,0.09765625,0.29296875,0.615234375,1.0
validation_loss,quality,lower_is_better,25m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,4.481191626866659,4.768939608256022,0.28774798138936336,0.2675396505991614,6.421238039993453,0.056829510986677864,0.017971069303146486,0.2470945982431358,0.32840136453559093,20000,0.25789961369832337,0.3244052880605059,0.22240966161092146,0.4157671801249183,5.063354873083776,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,25m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,4.481191626866659,4.49686453406016,0.01567290719350147,0.005478423436482416,0.349748649433684,0.0514156782024561,0.01625906505620332,-0.021107653282860628,0.05245346766986357,20000,-0.014255974451701282,0.0463163814544675,-0.05921065648396873,0.09669607162475558,0.3048273939281187,4,6,0,0.4,0.353515625,0.5390625,1.0,1.0
validation_loss,quality,lower_is_better,25m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,4.5179269212087,4.498425114949544,-0.019501806259155253,-0.009908494949340874,-0.43165386690092483,0.05268867251273965,0.016661621203096433,-0.05719301200661703,0.01818939948830652,20000,-0.05104983520507824,0.010276992797851835,-0.105373942057291,0.041544043223063376,-0.3701328070932114,5,5,0,0.5,0.26953125,0.5390625,1.0,1.0
validation_loss,quality,lower_is_better,50m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,4.315279487133027,4.520357712268829,0.20507822513580312,0.19438386917114236,4.752374110351133,0.04929989103016248,0.015589994405341827,0.16981120762466712,0.24034524264693913,20000,0.17470157694816582,0.23334749674797034,0.10849316120147723,0.26814957618713375,4.159810921495403,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,50m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,4.315279487133027,4.2753428983688355,-0.039936588764190706,-0.03808253288269059,-0.9254693440661399,0.055087488268059814,0.017420193350487324,-0.0793438039283286,-0.0005293736000528126,20000,-0.07145933461189288,-0.006633877277374189,-0.10186759471893314,0.05390378952026342,-0.7249665944080859,7,3,0,0.7,0.05078125,0.15234375,0.44921875,0.7109375
validation_loss,quality,lower_is_better,50m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,4.315279487133027,4.500372344493866,0.18509285736083977,0.18832662582397441,4.289243788559597,0.056646125719531905,0.01791307778979652,0.144570660131915,0.22561505458976455,20000,0.15101145553588866,0.2168410899639129,0.08946476936340364,0.26558101177215576,3.267528979427073,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,50m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,4.520357712268829,4.500372344493866,-0.019985367774963337,-0.0034532690048219017,-0.44211916505458165,0.04908438837121404,0.015521846480931873,-0.055098223970769425,0.015127488420842754,20000,-0.049594301223754834,0.007430561542510983,-0.09923999309539777,0.05684744834899913,-0.4071634268684079,6,4,0,0.6,0.19140625,0.3828125,0.95703125,1.0
validation_loss,quality,lower_is_better,50m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,4.2753428983688355,4.500372344493866,0.22502944612503048,0.2281970477104185,5.263424512941069,0.0412272131401984,0.013037189510424966,0.19553727449201092,0.25452161775805004,20000,0.1998679099082948,0.24789724874496458,0.1431306171417237,0.2814622449874875,5.458274498443276,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_loss,quality,lower_is_better,50m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,4.2753428983688355,4.285044194459916,0.009701296091079569,0.011487716436385575,0.2269127020146358,0.04161496773488128,0.013159808279664295,-0.020068258469061222,0.03947085065122036,20000,-0.014424657583236833,0.034164790153503335,-0.060547018051147816,0.08630612134933457,0.23312035594702704,2,8,0,0.2,0.4765625,0.4765625,1.0,1.0
validation_loss,quality,lower_is_better,50m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,4.315279487133027,4.275159835100174,-0.0401196520328523,-0.03487605810165473,-0.9297115552417414,0.040397285408682836,0.012774743317932376,-0.06901812913169064,-0.011221174934013957,20000,-0.0637645580768587,-0.016174278736114545,-0.10100512504577708,0.03801254510879559,-0.9931274249489334,9,1,0,0.9,0.013671875,0.0546875,0.1640625,0.205078125
test_loss,quality,lower_is_better,10m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,5.190779603004455,5.481076347351074,0.2902967443466188,0.276776719093323,5.592546140440893,0.05956878183461599,0.01883730280390501,0.2476838048820441,0.33290968381119346,20000,0.2562544832229615,0.3262294139862063,0.20541641235351538,0.3827568054199224,4.873303354642793,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,10m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,5.190779603004455,5.135066443443298,-0.05571315956115708,-0.0504995870590208,-1.0733100578747354,0.05910835746938405,0.018691703835467994,-0.09799673127639427,-0.01342958784591989,20000,-0.09388592433929448,-0.025015400886535488,-0.19552552223205577,0.020319299697876048,-0.9425597655968437,9,1,0,0.9,0.0078125,0.03125,0.09375,0.125
test_loss,quality,lower_is_better,10m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,5.190779603004455,5.45039834690094,0.25961874389648454,0.27353997230529803,5.0015366429007235,0.046594855144000996,0.014734586950065603,0.2262867924873637,0.29295069530560536,20000,0.23043024826049835,0.2847982110977174,0.16020021438598686,0.3057434272766111,5.571832836353607,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,10m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,5.481076347351074,5.45039834690094,-0.030678000450134225,-0.030053339004516566,-0.5597075921951071,0.05262202665248576,0.016640545931594076,-0.06832153062121023,0.006965529720941777,20000,-0.06124287128448493,-7.877922058101561e-05,-0.09913112640380906,0.05003314018249494,-0.5829878171118492,7,3,0,0.7,0.09375,0.28125,1.0,0.87890625
test_loss,quality,lower_is_better,10m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,5.135066443443298,5.45039834690094,0.3153319034576416,0.319955401420593,6.140756053123182,0.07880132293024097,0.024919166309401528,0.25896083290129496,0.3717029740139883,20000,0.26958468532562263,0.3629408960342406,0.16729110717773477,0.4776956939697268,4.00160672095302,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,10m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,5.135066443443298,5.160205749511719,0.025139306068420363,0.039201903343200506,0.48956145641541693,0.06649482630040197,0.021027510372653796,-0.022428227135688917,0.07270683927252965,20000,-0.015239985466003603,0.06201007080078132,-0.09296043395996101,0.10878705978393555,0.3780640911046096,3,7,0,0.3,0.25390625,0.5078125,1.0,1.0
test_loss,quality,lower_is_better,10m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,5.190779603004455,5.180456394195557,-0.010323208808898875,-0.004963397979736328,-0.19887588374824736,0.04447461521849112,0.01406410821500191,-0.042138431945029864,0.021492014327232117,20000,-0.037465586662292515,0.014385630607605204,-0.0930938911437984,0.03500179290771488,-0.23211462894471124,5,5,0,0.5,0.498046875,0.5078125,1.0,1.0
test_loss,quality,lower_is_better,25m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,4.729089964548747,5.006257949193318,0.2771679846445719,0.27766156514485685,5.860915878580023,0.08638829669436311,0.02731837807365823,0.21536952001077947,0.3389664492783643,20000,0.22672716077168759,0.3283550860087076,0.1428316688537592,0.4024340565999349,3.2083973784687116,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,25m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,4.729089964548747,4.706359088897705,-0.022730875651041683,-0.012454287211100645,-0.4806606730140876,0.06705475390914806,0.02120457502949872,-0.07069895693690098,0.025237205634817614,20000,-0.06345129330952962,0.014700564066569211,-0.1445207722981774,0.05364779154459676,-0.33898977068560365,6,4,0,0.6,0.322265625,0.966796875,1.0,1.0
test_loss,quality,lower_is_better,25m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,4.729089964548747,4.987566539764404,0.25847657521565753,0.2632247638702392,5.465672616789002,0.09403313190556316,0.029735887234062883,0.19120932491866377,0.3257438255126513,20000,0.20382091967264807,0.31444145647684724,0.12994464874267564,0.43285060246785445,2.74878194501959,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,25m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,5.006257949193318,4.987566539764404,-0.01869140942891434,-0.012675873438516838,-0.37336089387735555,0.05633285952756037,0.01781401432174076,-0.0589895095240108,0.02160669066618212,20000,-0.052503555297851445,0.013294033686319918,-0.12077473322550425,0.0513216972351076,-0.3318029580900243,5,5,0,0.5,0.328125,0.966796875,1.0,1.0
test_loss,quality,lower_is_better,25m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,4.706359088897705,4.987566539764404,0.2812074508666992,0.26618970553080246,5.975053019861302,0.06143095857558066,0.019426174794628784,0.23726239041037117,0.3251525113230272,20000,0.25149694379170706,0.32204450225830084,0.20376951217651307,0.44075386047363274,4.577617823116333,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,25m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,4.706359088897705,4.710040070215861,0.0036809813181559294,0.0002072238922115055,0.07821292954121073,0.06290420110762171,0.019892054989337115,-0.0413179733576107,0.04867993599392256,20000,-0.03281094805399585,0.04030310567220061,-0.09942613601684513,0.09178051630655926,0.05851725724738483,5,5,0,0.5,0.8828125,0.966796875,1.0,1.0
test_loss,quality,lower_is_better,25m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,4.729089964548747,4.694100833257039,-0.034989131291707574,-0.03192682902018218,-0.7398702827394036,0.07323361028547143,0.023158500977922353,-0.08737730015725889,0.017399037573843736,20000,-0.08014116541544639,0.005651494344075391,-0.19036049524943088,0.0653719647725417,-0.4777742235473123,7,3,0,0.7,0.15625,0.625,1.0,1.0
test_loss,quality,lower_is_better,50m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,4.482242087841034,4.671921211719512,0.18967912387847896,0.1983657264709473,4.23179114740413,0.03494130028877343,0.011049409332042315,0.16468362341394227,0.21467462434301565,20000,0.1690022740364073,0.21008952379226678,0.13597051143646244,0.24416138172149626,5.428507877808499,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,50m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,4.482242087841034,4.456479136705399,-0.025762951135635336,-0.009650943279265967,-0.5747782165876855,0.05920608701289509,0.018722608630686335,-0.06811643435473874,0.016590532083468064,20000,-0.061375770807266326,0.007553286314010421,-0.13228833675384521,0.049555873870849254,-0.43514024377297833,6,4,0,0.6,0.20703125,0.62109375,1.0,1.0
test_loss,quality,lower_is_better,50m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,4.482242087841034,4.640073805809021,0.15783171796798712,0.14466855764389042,3.5212671443190624,0.05862315679626479,0.018538269910537624,0.11589523790503864,0.1997681980309356,20000,0.12488017702102665,0.193138882637024,0.09013714790344274,0.25659819602966305,2.692310114184152,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,50m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,4.671921211719512,4.640073805809021,-0.031847405910491844,-0.03601399183273335,-0.6816768619856568,0.0603855413472343,0.0190955848399533,-0.0750446199329205,0.011349808111936803,20000,-0.06818034601211549,0.0034850034713745258,-0.15402423381805352,0.0717652988433839,-0.5274011824678372,8,2,0,0.8,0.12109375,0.484375,1.0,1.0
test_loss,quality,lower_is_better,50m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,4.456479136705399,4.640073805809021,0.18359466910362246,0.1874991011619569,4.119724640725031,0.06965729301662195,0.022027570157426644,0.13376484349422008,0.23342449471302484,20000,0.14417702770233154,0.22594779706001286,0.09704993247985882,0.3244998931884764,2.635684809913762,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
test_loss,quality,lower_is_better,50m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,4.456479136705399,4.476264935255051,0.01978579854965199,0.02069453239440877,0.44397826047670685,0.06361027021429083,0.020115333645592596,-0.02571824753765016,0.06528984463695414,20000,-0.017917346954345704,0.056842392444610555,-0.07774825572967536,0.11170308113098137,0.31104723314328675,4,6,0,0.4,0.3515625,0.62109375,1.0,1.0
test_loss,quality,lower_is_better,50m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,4.482242087841034,4.456628181934357,-0.025613905906677115,-0.00692558050155645,-0.5714529783243946,0.06279412272432197,0.019857245148099494,-0.07053411525075418,0.019306303437399953,20000,-0.06242396783828719,0.011466774463653896,-0.10020313262939418,0.0807097387313842,-0.40790291822575475,6,4,0,0.6,0.24609375,0.62109375,1.0,1.0
validation_perplexity,quality,lower_is_better,10m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,133.7409097600871,170.33007700029208,36.58916724020496,37.46578815807905,27.358246108719403,7.8009178692384555,2.4668668306701083,31.008726769676404,42.169607710733516,20000,32.09911394289062,41.20555188643514,24.376458627111475,50.02698949100795,4.690366935471515,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_perplexity,quality,lower_is_better,10m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,133.7409097600871,128.07852520762358,-5.662384552463534,-5.234594281936467,-4.233846294765811,7.420770023048271,2.3466535265132733,-10.970883635936943,-0.35388546899012496,20000,-9.89182068769649,-1.2317171958706994,-16.724347010832105,9.008101447430178,-0.7630454164293808,9,1,0,0.9,0.04296875,0.171875,0.4296875,0.6015625
validation_perplexity,quality,lower_is_better,10m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,133.7409097600871,166.0677789316807,32.32686917159357,33.57749577250763,24.171264596288115,6.196829243352385,1.9596094680131366,27.893924577352593,36.75981376583455,20000,28.45695085594207,35.5659493058577,17.77865465354256,39.19658563750072,5.216679030856312,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_perplexity,quality,lower_is_better,10m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,170.33007700029208,166.0677789316807,-4.262298068611389,-5.1354249188730705,-2.5023754721863245,7.0866389006663955,2.2409919881257543,-9.33177414619524,0.8071780089724614,20000,-8.341908502843305,0.09489096101345354,-13.803021491601328,9.158545893945131,-0.6014555176799796,7,3,0,0.7,0.091796875,0.18359375,0.642578125,0.87890625
validation_perplexity,quality,lower_is_better,10m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,128.07852520762358,166.0677789316807,37.9892537240571,36.732638260820536,29.660908151834242,6.629750036158778,2.096511043184541,33.246616250951604,42.7318911971626,20000,34.43178952552027,42.184092505785586,30.18848419007054,52.762877017645536,5.730118559050193,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_perplexity,quality,lower_is_better,10m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,128.07852520762358,131.9421796283517,3.863654420728122,4.7622526273461006,3.016629379878389,5.1231512559800025,1.6200826766449135,0.1987727895232334,7.528536051933011,20000,0.7259686979368297,6.691732204981349,-6.609953058553046,10.534166769610437,0.7541558364528606,2,8,0,0.2,0.048828125,0.171875,0.439453125,0.6015625
validation_perplexity,quality,lower_is_better,10m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,133.7409097600871,132.55871903273282,-1.1821907273542878,2.249838432471762,-0.8839409941767079,8.35319976736352,2.6415137015257364,-7.157709867739202,4.793328413030627,20000,-6.331621646547424,3.3466590582032554,-18.506292576298634,10.256849748333437,-0.14152549445461388,4,6,0,0.4,0.671875,0.671875,1.0,1.0
validation_perplexity,quality,lower_is_better,25m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,91.74387579160643,121.45949452961413,29.7156187380077,30.6676575306182,32.389757334327,5.375733850539762,1.699956306257283,25.870050403461068,33.56118707255433,20000,26.543150587933905,32.823001756463874,22.206129147768962,38.04636779155341,5.527732503911822,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_perplexity,quality,lower_is_better,25m,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,Effect of sparse MoE capacity relative to dense baseline.,10,91.74387579160643,88.41611337360655,-3.3277624179998924,-2.984425010832794,-3.62723112500589,4.688388564212527,1.4825986418798176,-6.681633555198388,0.026108719198603136,20000,-6.494395930218448,-1.0555877770152478,-15.426073272855561,1.275386018811048,-0.7097881014814802,7,3,0,0.7,0.01953125,0.078125,0.21484375,0.29296875
validation_perplexity,quality,lower_is_better,25m,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,Supporting comparison for combined MLA plus MoE relative to dense baseline.,10,91.74387579160643,117.89531176065509,26.151435969048652,26.550647417675158,28.50483015177044,3.7546642751182997,1.18732909586389,23.46551095030937,28.837360987787935,20000,23.93209065436992,28.33940162118999,19.673294886897665,32.20673569531701,6.965053078740226,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_perplexity,quality,lower_is_better,25m,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,Effect of adding MoE capacity on top of MLA.,10,121.45949452961413,117.89531176065509,-3.5641827689590486,-3.8598740457536564,-2.9344620465961455,5.931208000790507,1.8756126558711774,-7.807113372965688,0.6787478350475902,20000,-6.857189553107472,0.024190717489024394,-10.342417753288515,8.119784820036557,-0.6009202119507555,7,3,0,0.7,0.09765625,0.29296875,0.642578125,1.0
validation_perplexity,quality,lower_is_better,25m,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,Effect of adding MLA attention inside the MoE setting.,10,88.41611337360655,117.89531176065509,29.47919838704854,27.54379279229736,33.341432078656034,5.973110427943383,1.8888633668004147,25.20629259240192,33.75210418169517,20000,26.337451380991467,33.32186227381866,23.186112644033514,43.09617354382182,4.935317828570365,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
validation_perplexity,quality,lower_is_better,25m,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,Effect of V3-style routing relative to standard MoE.,10,88.41611337360655,89.8098725026525,1.3937591290459608,0.481584595186348,1.5763632621539971,4.547755972722043,1.4381267116436234,-1.8595095126278105,4.647027770719732,20000,-1.2180757357586571,4.061452752471678,-5.447714663874024,8.487065533240127,0.3064718374085783,4,6,0,0.4,0.35546875,0.53125,1.0,1.0
validation_perplexity,quality,lower_is_better,25m,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,Effect of MTP objective relative to next-token-only dense baseline.,10,91.74387579160643,89.93079291038605,-1.8130828812203845,-0.9073180805868688,-1.9762440441678637,4.841583175177348,1.5310430314710417,-5.276542841327283,1.6503770788865137,20000,-4.717583780214744,0.9586638613100191,-9.735750126465717,3.8073239258052354,-0.3744814073454332,5,5,0,0.5,0.265625,0.53125,1.0,1.0
validation_perplexity,quality,lower_is_better,50m,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,Effect of MLA attention relative to dense baseline.,10,74.91302921833709,92.07667368891393,17.16364447057683,15.709326266903687,22.911427624362496,4.737489133907143,1.4981256053445002,13.774648901761086,20.552640039392575,20000,14.389889326388346,19.90639275075157,8.951613129395355,23.807857116261303,3.6229411794811823,0,10,0,0.0,0.001953125,0.013671875,0.041015625,0.0546875
