metric,metric_group,metric_direction,budget,seed,model,value
train_loss,optimization,lower_is_better,10m,4441,dense_121m,4.876645565032959
train_loss,optimization,lower_is_better,10m,4441,mla_121m,4.8786725997924805
train_loss,optimization,lower_is_better,10m,4441,mtp_121m,6.976700305938721
train_loss,optimization,lower_is_better,10m,4441,moe_220m,4.973782062530518
train_loss,optimization,lower_is_better,10m,4441,mla_moe_220m,5.002380847930908
train_loss,optimization,lower_is_better,10m,4441,v3_routing_220m,4.853201389312744
train_loss,optimization,lower_is_better,10m,5501,dense_121m,5.071008682250977
train_loss,optimization,lower_is_better,10m,5501,mla_121m,5.082636833190918
train_loss,optimization,lower_is_better,10m,5501,mtp_121m,7.037286758422852
train_loss,optimization,lower_is_better,10m,5501,moe_220m,5.094444274902344
train_loss,optimization,lower_is_better,10m,5501,mla_moe_220m,5.192797660827637
train_loss,optimization,lower_is_better,10m,5501,v3_routing_220m,5.004938125610352
train_loss,optimization,lower_is_better,10m,6173,dense_121m,5.1982421875
train_loss,optimization,lower_is_better,10m,6173,mla_121m,5.314332008361816
train_loss,optimization,lower_is_better,10m,6173,mtp_121m,7.177035808563232
train_loss,optimization,lower_is_better,10m,6173,moe_220m,5.264789581298828
train_loss,optimization,lower_is_better,10m,6173,mla_moe_220m,5.289275646209717
train_loss,optimization,lower_is_better,10m,6173,v3_routing_220m,5.193730354309082
train_loss,optimization,lower_is_better,10m,8191,dense_121m,5.116351127624512
train_loss,optimization,lower_is_better,10m,8191,mla_121m,5.150837421417236
train_loss,optimization,lower_is_better,10m,8191,mtp_121m,7.15482759475708
train_loss,optimization,lower_is_better,10m,8191,moe_220m,5.192539691925049
train_loss,optimization,lower_is_better,10m,8191,mla_moe_220m,5.194093704223633
train_loss,optimization,lower_is_better,10m,8191,v3_routing_220m,5.064820289611816
train_loss,optimization,lower_is_better,10m,10007,dense_121m,4.893977642059326
train_loss,optimization,lower_is_better,10m,10007,mla_121m,4.875804424285889
train_loss,optimization,lower_is_better,10m,10007,mtp_121m,6.896725654602051
train_loss,optimization,lower_is_better,10m,10007,moe_220m,4.933835029602051
train_loss,optimization,lower_is_better,10m,10007,mla_moe_220m,4.980559825897217
train_loss,optimization,lower_is_better,10m,10007,v3_routing_220m,4.828364372253418
train_loss,optimization,lower_is_better,10m,11213,dense_121m,5.063938140869141
train_loss,optimization,lower_is_better,10m,11213,mla_121m,4.994078159332275
train_loss,optimization,lower_is_better,10m,11213,mtp_121m,7.0538787841796875
train_loss,optimization,lower_is_better,10m,11213,moe_220m,5.139350891113281
train_loss,optimization,lower_is_better,10m,11213,mla_moe_220m,5.188798427581787
train_loss,optimization,lower_is_better,10m,11213,v3_routing_220m,4.988927364349365
train_loss,optimization,lower_is_better,10m,12721,dense_121m,4.878689765930176
train_loss,optimization,lower_is_better,10m,12721,mla_121m,4.919567108154297
train_loss,optimization,lower_is_better,10m,12721,mtp_121m,6.7648186683654785
train_loss,optimization,lower_is_better,10m,12721,moe_220m,4.912929058074951
train_loss,optimization,lower_is_better,10m,12721,mla_moe_220m,4.998330593109131
train_loss,optimization,lower_is_better,10m,12721,v3_routing_220m,4.8082098960876465
train_loss,optimization,lower_is_better,25m,1337,dense_121m,4.54842472076416
train_loss,optimization,lower_is_better,25m,1337,mla_121m,4.564611434936523
train_loss,optimization,lower_is_better,25m,1337,mtp_121m,6.459316253662109
train_loss,optimization,lower_is_better,25m,1337,moe_220m,4.683833122253418
train_loss,optimization,lower_is_better,25m,1337,mla_moe_220m,4.650742530822754
train_loss,optimization,lower_is_better,25m,1337,v3_routing_220m,4.493775367736816
train_loss,optimization,lower_is_better,25m,2027,dense_121m,4.502302169799805
train_loss,optimization,lower_is_better,25m,2027,mla_121m,4.570327281951904
train_loss,optimization,lower_is_better,25m,2027,mtp_121m,6.52070426940918
train_loss,optimization,lower_is_better,25m,2027,moe_220m,4.646134376525879
train_loss,optimization,lower_is_better,25m,2027,mla_moe_220m,4.700523853302002
train_loss,optimization,lower_is_better,25m,2027,v3_routing_220m,4.524990081787109
train_loss,optimization,lower_is_better,25m,31415,dense_121m,4.571917533874512
train_loss,optimization,lower_is_better,25m,31415,mla_121m,4.653117656707764
train_loss,optimization,lower_is_better,25m,31415,mtp_121m,6.575118064880371
train_loss,optimization,lower_is_better,25m,31415,moe_220m,4.722128391265869
train_loss,optimization,lower_is_better,25m,31415,mla_moe_220m,4.782835960388184
train_loss,optimization,lower_is_better,25m,31415,v3_routing_220m,4.587863922119141
train_loss,optimization,lower_is_better,25m,4441,dense_121m,4.727557182312012
train_loss,optimization,lower_is_better,25m,4441,mla_121m,4.808928966522217
train_loss,optimization,lower_is_better,25m,4441,mtp_121m,6.779006004333496
train_loss,optimization,lower_is_better,25m,4441,moe_220m,4.8504862785339355
train_loss,optimization,lower_is_better,25m,4441,mla_moe_220m,4.8613362312316895
train_loss,optimization,lower_is_better,25m,4441,v3_routing_220m,4.7649922370910645
train_loss,optimization,lower_is_better,25m,5501,dense_121m,4.355335712432861
train_loss,optimization,lower_is_better,25m,5501,mla_121m,4.399806022644043
train_loss,optimization,lower_is_better,25m,5501,mtp_121m,6.338687419891357
train_loss,optimization,lower_is_better,25m,5501,moe_220m,4.470824718475342
train_loss,optimization,lower_is_better,25m,5501,mla_moe_220m,4.516546726226807
train_loss,optimization,lower_is_better,25m,5501,v3_routing_220m,4.3347015380859375
train_loss,optimization,lower_is_better,25m,6173,dense_121m,4.319053649902344
train_loss,optimization,lower_is_better,25m,6173,mla_121m,4.450374126434326
train_loss,optimization,lower_is_better,25m,6173,mtp_121m,6.243891716003418
train_loss,optimization,lower_is_better,25m,6173,moe_220m,4.457578182220459
train_loss,optimization,lower_is_better,25m,6173,mla_moe_220m,4.461749076843262
train_loss,optimization,lower_is_better,25m,6173,v3_routing_220m,4.326218128204346
train_loss,optimization,lower_is_better,25m,8191,dense_121m,4.912210464477539
train_loss,optimization,lower_is_better,25m,8191,mla_121m,4.953968048095703
train_loss,optimization,lower_is_better,25m,8191,mtp_121m,6.882096290588379
train_loss,optimization,lower_is_better,25m,8191,moe_220m,5.04425048828125
train_loss,optimization,lower_is_better,25m,8191,mla_moe_220m,5.060979843139648
train_loss,optimization,lower_is_better,25m,8191,v3_routing_220m,4.852590560913086
train_loss,optimization,lower_is_better,25m,10007,dense_121m,4.784292221069336
train_loss,optimization,lower_is_better,25m,10007,mla_121m,4.814696311950684
train_loss,optimization,lower_is_better,25m,10007,mtp_121m,6.802293300628662
train_loss,optimization,lower_is_better,25m,10007,moe_220m,4.9000983238220215
train_loss,optimization,lower_is_better,25m,10007,mla_moe_220m,4.908543109893799
train_loss,optimization,lower_is_better,25m,10007,v3_routing_220m,4.759875774383545
train_loss,optimization,lower_is_better,25m,11213,dense_121m,4.661306381225586
train_loss,optimization,lower_is_better,25m,11213,mla_121m,4.727997303009033
train_loss,optimization,lower_is_better,25m,11213,mtp_121m,6.59986686706543
train_loss,optimization,lower_is_better,25m,11213,moe_220m,4.788980960845947
train_loss,optimization,lower_is_better,25m,11213,mla_moe_220m,4.820135593414307
train_loss,optimization,lower_is_better,25m,11213,v3_routing_220m,4.628793716430664
train_loss,optimization,lower_is_better,25m,12721,dense_121m,4.808291912078857
train_loss,optimization,lower_is_better,25m,12721,mla_121m,4.829187393188477
train_loss,optimization,lower_is_better,25m,12721,mtp_121m,6.761941432952881
train_loss,optimization,lower_is_better,25m,12721,moe_220m,4.883914947509766
train_loss,optimization,lower_is_better,25m,12721,mla_moe_220m,5.000805854797363
train_loss,optimization,lower_is_better,25m,12721,v3_routing_220m,4.753916263580322
train_loss,optimization,lower_is_better,50m,1337,dense_121m,4.418280124664307
train_loss,optimization,lower_is_better,50m,1337,mla_121m,4.459622383117676
train_loss,optimization,lower_is_better,50m,1337,mtp_121m,6.404073238372803
train_loss,optimization,lower_is_better,50m,1337,moe_220m,4.516412734985352
train_loss,optimization,lower_is_better,50m,1337,mla_moe_220m,4.556689739227295
train_loss,optimization,lower_is_better,50m,1337,v3_routing_220m,4.415286540985107
train_loss,optimization,lower_is_better,50m,2027,dense_121m,4.479681968688965
train_loss,optimization,lower_is_better,50m,2027,mla_121m,4.575899600982666
train_loss,optimization,lower_is_better,50m,2027,mtp_121m,6.449969291687012
train_loss,optimization,lower_is_better,50m,2027,moe_220m,4.553750514984131
train_loss,optimization,lower_is_better,50m,2027,mla_moe_220m,4.600246429443359
train_loss,optimization,lower_is_better,50m,2027,v3_routing_220m,4.4435014724731445
train_loss,optimization,lower_is_better,50m,31415,dense_121m,4.708812236785889
train_loss,optimization,lower_is_better,50m,31415,mla_121m,4.808748245239258
train_loss,optimization,lower_is_better,50m,31415,mtp_121m,6.738745212554932
train_loss,optimization,lower_is_better,50m,31415,moe_220m,4.788602828979492
train_loss,optimization,lower_is_better,50m,31415,mla_moe_220m,4.825784206390381
train_loss,optimization,lower_is_better,50m,31415,v3_routing_220m,4.7390666007995605
train_loss,optimization,lower_is_better,50m,4441,dense_121m,4.798694133758545
train_loss,optimization,lower_is_better,50m,4441,mla_121m,4.830804347991943
train_loss,optimization,lower_is_better,50m,4441,mtp_121m,6.812649726867676
train_loss,optimization,lower_is_better,50m,4441,moe_220m,4.901474952697754
train_loss,optimization,lower_is_better,50m,4441,mla_moe_220m,4.890401840209961
train_loss,optimization,lower_is_better,50m,4441,v3_routing_220m,4.726370811462402
train_loss,optimization,lower_is_better,50m,5501,dense_121m,4.551538467407227
train_loss,optimization,lower_is_better,50m,5501,mla_121m,4.623826026916504
train_loss,optimization,lower_is_better,50m,5501,mtp_121m,6.607054710388184
train_loss,optimization,lower_is_better,50m,5501,moe_220m,4.654541969299316
train_loss,optimization,lower_is_better,50m,5501,mla_moe_220m,4.740800857543945
train_loss,optimization,lower_is_better,50m,5501,v3_routing_220m,4.5273756980896
train_loss,optimization,lower_is_better,50m,6173,dense_121m,4.479151725769043
train_loss,optimization,lower_is_better,50m,6173,mla_121m,4.55820369720459
train_loss,optimization,lower_is_better,50m,6173,mtp_121m,6.38269567489624
train_loss,optimization,lower_is_better,50m,6173,moe_220m,4.536038875579834
train_loss,optimization,lower_is_better,50m,6173,mla_moe_220m,4.633060455322266
train_loss,optimization,lower_is_better,50m,6173,v3_routing_220m,4.457089424133301
train_loss,optimization,lower_is_better,50m,8191,dense_121m,4.314378261566162
train_loss,optimization,lower_is_better,50m,8191,mla_121m,4.360620021820068
train_loss,optimization,lower_is_better,50m,8191,mtp_121m,6.19719123840332
train_loss,optimization,lower_is_better,50m,8191,moe_220m,4.439083099365234
train_loss,optimization,lower_is_better,50m,8191,mla_moe_220m,4.4322733879089355
train_loss,optimization,lower_is_better,50m,8191,v3_routing_220m,4.2914533615112305
train_loss,optimization,lower_is_better,50m,10007,dense_121m,4.18446159362793
train_loss,optimization,lower_is_better,50m,10007,mla_121m,4.279387474060059
train_loss,optimization,lower_is_better,50m,10007,mtp_121m,6.090059757232666
train_loss,optimization,lower_is_better,50m,10007,moe_220m,4.270902633666992
train_loss,optimization,lower_is_better,50m,10007,mla_moe_220m,4.371596813201904
train_loss,optimization,lower_is_better,50m,10007,v3_routing_220m,4.213029861450195
train_loss,optimization,lower_is_better,50m,11213,dense_121m,4.817912578582764
train_loss,optimization,lower_is_better,50m,11213,mla_121m,4.777510643005371
train_loss,optimization,lower_is_better,50m,11213,mtp_121m,6.80112361907959
train_loss,optimization,lower_is_better,50m,11213,moe_220m,4.913909435272217
train_loss,optimization,lower_is_better,50m,11213,mla_moe_220m,4.923166275024414
train_loss,optimization,lower_is_better,50m,11213,v3_routing_220m,4.75701379776001
train_loss,optimization,lower_is_better,50m,12721,dense_121m,4.652286052703857
train_loss,optimization,lower_is_better,50m,12721,mla_121m,4.69223690032959
train_loss,optimization,lower_is_better,50m,12721,mtp_121m,6.610606670379639
train_loss,optimization,lower_is_better,50m,12721,moe_220m,4.750505447387695
train_loss,optimization,lower_is_better,50m,12721,mla_moe_220m,4.767795085906982
train_loss,optimization,lower_is_better,50m,12721,v3_routing_220m,4.62764310836792
lm_loss,optimization,lower_is_better,10m,1337,dense_121m,5.131129741668701
lm_loss,optimization,lower_is_better,10m,1337,mla_121m,5.2342610359191895
lm_loss,optimization,lower_is_better,10m,1337,mtp_121m,5.162921905517578
lm_loss,optimization,lower_is_better,10m,1337,moe_220m,5.122633457183838
lm_loss,optimization,lower_is_better,10m,1337,mla_moe_220m,5.1143317222595215
lm_loss,optimization,lower_is_better,10m,1337,v3_routing_220m,5.046967029571533
lm_loss,optimization,lower_is_better,10m,2027,dense_121m,4.760186672210693
lm_loss,optimization,lower_is_better,10m,2027,mla_121m,4.772636413574219
lm_loss,optimization,lower_is_better,10m,2027,mtp_121m,4.751641273498535
lm_loss,optimization,lower_is_better,10m,2027,moe_220m,4.666083812713623
lm_loss,optimization,lower_is_better,10m,2027,mla_moe_220m,4.741405010223389
lm_loss,optimization,lower_is_better,10m,2027,v3_routing_220m,4.6898980140686035
lm_loss,optimization,lower_is_better,10m,31415,dense_121m,5.212094783782959
lm_loss,optimization,lower_is_better,10m,31415,mla_121m,5.218181610107422
lm_loss,optimization,lower_is_better,10m,31415,mtp_121m,5.234853267669678
lm_loss,optimization,lower_is_better,10m,31415,moe_220m,5.118762016296387
lm_loss,optimization,lower_is_better,10m,31415,mla_moe_220m,5.181750774383545
lm_loss,optimization,lower_is_better,10m,31415,v3_routing_220m,5.142045021057129
lm_loss,optimization,lower_is_better,10m,4441,dense_121m,4.876645565032959
lm_loss,optimization,lower_is_better,10m,4441,mla_121m,4.8786725997924805
lm_loss,optimization,lower_is_better,10m,4441,mtp_121m,4.929546356201172
lm_loss,optimization,lower_is_better,10m,4441,moe_220m,4.852490425109863
lm_loss,optimization,lower_is_better,10m,4441,mla_moe_220m,4.879983901977539
lm_loss,optimization,lower_is_better,10m,4441,v3_routing_220m,4.853201389312744
lm_loss,optimization,lower_is_better,10m,5501,dense_121m,5.071008682250977
lm_loss,optimization,lower_is_better,10m,5501,mla_121m,5.082636833190918
lm_loss,optimization,lower_is_better,10m,5501,mtp_121m,5.016901016235352
lm_loss,optimization,lower_is_better,10m,5501,moe_220m,4.972051620483398
lm_loss,optimization,lower_is_better,10m,5501,mla_moe_220m,5.0707926750183105
lm_loss,optimization,lower_is_better,10m,5501,v3_routing_220m,5.004938125610352
lm_loss,optimization,lower_is_better,10m,6173,dense_121m,5.1982421875
lm_loss,optimization,lower_is_better,10m,6173,mla_121m,5.314332008361816
lm_loss,optimization,lower_is_better,10m,6173,mtp_121m,5.117180824279785
lm_loss,optimization,lower_is_better,10m,6173,moe_220m,5.1424713134765625
lm_loss,optimization,lower_is_better,10m,6173,mla_moe_220m,5.167410373687744
lm_loss,optimization,lower_is_better,10m,6173,v3_routing_220m,5.193730354309082
lm_loss,optimization,lower_is_better,10m,8191,dense_121m,5.116351127624512
lm_loss,optimization,lower_is_better,10m,8191,mla_121m,5.150837421417236
lm_loss,optimization,lower_is_better,10m,8191,mtp_121m,5.097719192504883
lm_loss,optimization,lower_is_better,10m,8191,moe_220m,5.070943355560303
lm_loss,optimization,lower_is_better,10m,8191,mla_moe_220m,5.0720648765563965
lm_loss,optimization,lower_is_better,10m,8191,v3_routing_220m,5.064820289611816
lm_loss,optimization,lower_is_better,10m,10007,dense_121m,4.893977642059326
lm_loss,optimization,lower_is_better,10m,10007,mla_121m,4.875804424285889
lm_loss,optimization,lower_is_better,10m,10007,mtp_121m,4.8669843673706055
lm_loss,optimization,lower_is_better,10m,10007,moe_220m,4.811826705932617
lm_loss,optimization,lower_is_better,10m,10007,mla_moe_220m,4.85801887512207
lm_loss,optimization,lower_is_better,10m,10007,v3_routing_220m,4.828364372253418
lm_loss,optimization,lower_is_better,10m,11213,dense_121m,5.063938140869141
lm_loss,optimization,lower_is_better,10m,11213,mla_121m,4.994078159332275
lm_loss,optimization,lower_is_better,10m,11213,mtp_121m,5.007049083709717
lm_loss,optimization,lower_is_better,10m,11213,moe_220m,5.016705513000488
lm_loss,optimization,lower_is_better,10m,11213,mla_moe_220m,5.067155361175537
lm_loss,optimization,lower_is_better,10m,11213,v3_routing_220m,4.988927364349365
lm_loss,optimization,lower_is_better,10m,12721,dense_121m,4.878689765930176
lm_loss,optimization,lower_is_better,10m,12721,mla_121m,4.919567108154297
lm_loss,optimization,lower_is_better,10m,12721,mtp_121m,4.7996721267700195
lm_loss,optimization,lower_is_better,10m,12721,moe_220m,4.791445732116699
lm_loss,optimization,lower_is_better,10m,12721,mla_moe_220m,4.876607418060303
lm_loss,optimization,lower_is_better,10m,12721,v3_routing_220m,4.8082098960876465
lm_loss,optimization,lower_is_better,25m,1337,dense_121m,4.54842472076416
lm_loss,optimization,lower_is_better,25m,1337,mla_121m,4.564611434936523
lm_loss,optimization,lower_is_better,25m,1337,mtp_121m,4.5057220458984375
lm_loss,optimization,lower_is_better,25m,1337,moe_220m,4.562414646148682
lm_loss,optimization,lower_is_better,25m,1337,mla_moe_220m,4.529661655426025
lm_loss,optimization,lower_is_better,25m,1337,v3_routing_220m,4.493775367736816
lm_loss,optimization,lower_is_better,25m,2027,dense_121m,4.502302169799805
lm_loss,optimization,lower_is_better,25m,2027,mla_121m,4.570327281951904
lm_loss,optimization,lower_is_better,25m,2027,mtp_121m,4.53072452545166
lm_loss,optimization,lower_is_better,25m,2027,moe_220m,4.5243988037109375
lm_loss,optimization,lower_is_better,25m,2027,mla_moe_220m,4.579207897186279
lm_loss,optimization,lower_is_better,25m,2027,v3_routing_220m,4.524990081787109
lm_loss,optimization,lower_is_better,25m,31415,dense_121m,4.571917533874512
lm_loss,optimization,lower_is_better,25m,31415,mla_121m,4.653117656707764
lm_loss,optimization,lower_is_better,25m,31415,mtp_121m,4.5879411697387695
lm_loss,optimization,lower_is_better,25m,31415,moe_220m,4.599740028381348
lm_loss,optimization,lower_is_better,25m,31415,mla_moe_220m,4.660987377166748
lm_loss,optimization,lower_is_better,25m,31415,v3_routing_220m,4.587863922119141
lm_loss,optimization,lower_is_better,25m,4441,dense_121m,4.727557182312012
lm_loss,optimization,lower_is_better,25m,4441,mla_121m,4.808928966522217
lm_loss,optimization,lower_is_better,25m,4441,mtp_121m,4.737911224365234
lm_loss,optimization,lower_is_better,25m,4441,moe_220m,4.728077411651611
lm_loss,optimization,lower_is_better,25m,4441,mla_moe_220m,4.739340782165527
lm_loss,optimization,lower_is_better,25m,4441,v3_routing_220m,4.7649922370910645
lm_loss,optimization,lower_is_better,25m,5501,dense_121m,4.355335712432861
lm_loss,optimization,lower_is_better,25m,5501,mla_121m,4.399806022644043
lm_loss,optimization,lower_is_better,25m,5501,mtp_121m,4.3946356773376465
lm_loss,optimization,lower_is_better,25m,5501,moe_220m,4.349503993988037
lm_loss,optimization,lower_is_better,25m,5501,mla_moe_220m,4.395129203796387
lm_loss,optimization,lower_is_better,25m,5501,v3_routing_220m,4.3347015380859375
lm_loss,optimization,lower_is_better,25m,6173,dense_121m,4.319053649902344
lm_loss,optimization,lower_is_better,25m,6173,mla_121m,4.450374126434326
lm_loss,optimization,lower_is_better,25m,6173,mtp_121m,4.308104038238525
lm_loss,optimization,lower_is_better,25m,6173,moe_220m,4.336154937744141
lm_loss,optimization,lower_is_better,25m,6173,mla_moe_220m,4.3401947021484375
lm_loss,optimization,lower_is_better,25m,6173,v3_routing_220m,4.326218128204346
lm_loss,optimization,lower_is_better,25m,8191,dense_121m,4.912210464477539
lm_loss,optimization,lower_is_better,25m,8191,mla_121m,4.953968048095703
lm_loss,optimization,lower_is_better,25m,8191,mtp_121m,4.851064205169678
lm_loss,optimization,lower_is_better,25m,8191,moe_220m,4.922764778137207
lm_loss,optimization,lower_is_better,25m,8191,mla_moe_220m,4.939309597015381
lm_loss,optimization,lower_is_better,25m,8191,v3_routing_220m,4.852590560913086
lm_loss,optimization,lower_is_better,25m,10007,dense_121m,4.784292221069336
lm_loss,optimization,lower_is_better,25m,10007,mla_121m,4.814696311950684
lm_loss,optimization,lower_is_better,25m,10007,mtp_121m,4.764503002166748
lm_loss,optimization,lower_is_better,25m,10007,moe_220m,4.777963638305664
lm_loss,optimization,lower_is_better,25m,10007,mla_moe_220m,4.786635875701904
lm_loss,optimization,lower_is_better,25m,10007,v3_routing_220m,4.759875774383545
lm_loss,optimization,lower_is_better,25m,11213,dense_121m,4.661306381225586
lm_loss,optimization,lower_is_better,25m,11213,mla_121m,4.727997303009033
lm_loss,optimization,lower_is_better,25m,11213,mtp_121m,4.650914669036865
lm_loss,optimization,lower_is_better,25m,11213,moe_220m,4.667202472686768
lm_loss,optimization,lower_is_better,25m,11213,mla_moe_220m,4.697810649871826
lm_loss,optimization,lower_is_better,25m,11213,v3_routing_220m,4.628793716430664
lm_loss,optimization,lower_is_better,25m,12721,dense_121m,4.808291912078857
lm_loss,optimization,lower_is_better,25m,12721,mla_121m,4.829187393188477
lm_loss,optimization,lower_is_better,25m,12721,mtp_121m,4.794936180114746
lm_loss,optimization,lower_is_better,25m,12721,moe_220m,4.761346817016602
lm_loss,optimization,lower_is_better,25m,12721,mla_moe_220m,4.877588748931885
lm_loss,optimization,lower_is_better,25m,12721,v3_routing_220m,4.753916263580322
lm_loss,optimization,lower_is_better,50m,1337,dense_121m,4.418280124664307
lm_loss,optimization,lower_is_better,50m,1337,mla_121m,4.459622383117676
lm_loss,optimization,lower_is_better,50m,1337,mtp_121m,4.433495044708252
lm_loss,optimization,lower_is_better,50m,1337,moe_220m,4.395315647125244
lm_loss,optimization,lower_is_better,50m,1337,mla_moe_220m,4.435661315917969
lm_loss,optimization,lower_is_better,50m,1337,v3_routing_220m,4.415286540985107
lm_loss,optimization,lower_is_better,50m,2027,dense_121m,4.479681968688965
lm_loss,optimization,lower_is_better,50m,2027,mla_121m,4.575899600982666
lm_loss,optimization,lower_is_better,50m,2027,mtp_121m,4.457401275634766
lm_loss,optimization,lower_is_better,50m,2027,moe_220m,4.432579517364502
lm_loss,optimization,lower_is_better,50m,2027,mla_moe_220m,4.478518486022949
lm_loss,optimization,lower_is_better,50m,2027,v3_routing_220m,4.4435014724731445
lm_loss,optimization,lower_is_better,50m,31415,dense_121m,4.708812236785889
lm_loss,optimization,lower_is_better,50m,31415,mla_121m,4.808748245239258
lm_loss,optimization,lower_is_better,50m,31415,mtp_121m,4.716341972351074
lm_loss,optimization,lower_is_better,50m,31415,moe_220m,4.667572498321533
lm_loss,optimization,lower_is_better,50m,31415,mla_moe_220m,4.704317092895508
lm_loss,optimization,lower_is_better,50m,31415,v3_routing_220m,4.7390666007995605
lm_loss,optimization,lower_is_better,50m,4441,dense_121m,4.798694133758545
lm_loss,optimization,lower_is_better,50m,4441,mla_121m,4.830804347991943
lm_loss,optimization,lower_is_better,50m,4441,mtp_121m,4.749107360839844
lm_loss,optimization,lower_is_better,50m,4441,moe_220m,4.78029727935791
lm_loss,optimization,lower_is_better,50m,4441,mla_moe_220m,4.768514633178711
lm_loss,optimization,lower_is_better,50m,4441,v3_routing_220m,4.726370811462402
lm_loss,optimization,lower_is_better,50m,5501,dense_121m,4.551538467407227
lm_loss,optimization,lower_is_better,50m,5501,mla_121m,4.623826026916504
lm_loss,optimization,lower_is_better,50m,5501,mtp_121m,4.599475383758545
lm_loss,optimization,lower_is_better,50m,5501,moe_220m,4.5335283279418945
lm_loss,optimization,lower_is_better,50m,5501,mla_moe_220m,4.619642734527588
lm_loss,optimization,lower_is_better,50m,5501,v3_routing_220m,4.5273756980896
lm_loss,optimization,lower_is_better,50m,6173,dense_121m,4.479151725769043
lm_loss,optimization,lower_is_better,50m,6173,mla_121m,4.55820369720459
lm_loss,optimization,lower_is_better,50m,6173,mtp_121m,4.431812286376953
lm_loss,optimization,lower_is_better,50m,6173,moe_220m,4.414590358734131
lm_loss,optimization,lower_is_better,50m,6173,mla_moe_220m,4.511987686157227
lm_loss,optimization,lower_is_better,50m,6173,v3_routing_220m,4.457089424133301
lm_loss,optimization,lower_is_better,50m,8191,dense_121m,4.314378261566162
lm_loss,optimization,lower_is_better,50m,8191,mla_121m,4.360620021820068
lm_loss,optimization,lower_is_better,50m,8191,mtp_121m,4.285935401916504
lm_loss,optimization,lower_is_better,50m,8191,moe_220m,4.31832218170166
lm_loss,optimization,lower_is_better,50m,8191,mla_moe_220m,4.311244487762451
lm_loss,optimization,lower_is_better,50m,8191,v3_routing_220m,4.2914533615112305
lm_loss,optimization,lower_is_better,50m,10007,dense_121m,4.18446159362793
lm_loss,optimization,lower_is_better,50m,10007,mla_121m,4.279387474060059
lm_loss,optimization,lower_is_better,50m,10007,mtp_121m,4.180447101593018
lm_loss,optimization,lower_is_better,50m,10007,moe_220m,4.148901462554932
lm_loss,optimization,lower_is_better,50m,10007,mla_moe_220m,4.25002384185791
lm_loss,optimization,lower_is_better,50m,10007,v3_routing_220m,4.213029861450195
lm_loss,optimization,lower_is_better,50m,11213,dense_121m,4.817912578582764
lm_loss,optimization,lower_is_better,50m,11213,mla_121m,4.777510643005371
lm_loss,optimization,lower_is_better,50m,11213,mtp_121m,4.765608787536621
lm_loss,optimization,lower_is_better,50m,11213,moe_220m,4.792971611022949
lm_loss,optimization,lower_is_better,50m,11213,mla_moe_220m,4.802031993865967
lm_loss,optimization,lower_is_better,50m,11213,v3_routing_220m,4.75701379776001
lm_loss,optimization,lower_is_better,50m,12721,dense_121m,4.652286052703857
lm_loss,optimization,lower_is_better,50m,12721,mla_121m,4.69223690032959
lm_loss,optimization,lower_is_better,50m,12721,mtp_121m,4.627516269683838
lm_loss,optimization,lower_is_better,50m,12721,moe_220m,4.629323959350586
lm_loss,optimization,lower_is_better,50m,12721,mla_moe_220m,4.646460056304932
lm_loss,optimization,lower_is_better,50m,12721,v3_routing_220m,4.62764310836792
train_tokens_per_second,efficiency,higher_is_better,10m,1337,dense_121m,4204.116415524487
train_tokens_per_second,efficiency,higher_is_better,10m,1337,mla_121m,3661.25268330562
train_tokens_per_second,efficiency,higher_is_better,10m,1337,mtp_121m,3629.019410717108
train_tokens_per_second,efficiency,higher_is_better,10m,1337,moe_220m,2198.7399840262656
train_tokens_per_second,efficiency,higher_is_better,10m,1337,mla_moe_220m,2063.4532550523804
train_tokens_per_second,efficiency,higher_is_better,10m,1337,v3_routing_220m,2210.896321555481
train_tokens_per_second,efficiency,higher_is_better,10m,2027,dense_121m,4176.485923584752
train_tokens_per_second,efficiency,higher_is_better,10m,2027,mla_121m,3668.4387877562067
train_tokens_per_second,efficiency,higher_is_better,10m,2027,mtp_121m,3617.836507328225
train_tokens_per_second,efficiency,higher_is_better,10m,2027,moe_220m,2207.8873406713874
train_tokens_per_second,efficiency,higher_is_better,10m,2027,mla_moe_220m,2044.3208349143074
train_tokens_per_second,efficiency,higher_is_better,10m,2027,v3_routing_220m,2197.519196595498
train_tokens_per_second,efficiency,higher_is_better,10m,31415,dense_121m,4178.420355003024
train_tokens_per_second,efficiency,higher_is_better,10m,31415,mla_121m,3650.0937318890533
train_tokens_per_second,efficiency,higher_is_better,10m,31415,mtp_121m,3607.4915671169015
train_tokens_per_second,efficiency,higher_is_better,10m,31415,moe_220m,2183.940582477767
train_tokens_per_second,efficiency,higher_is_better,10m,31415,mla_moe_220m,2028.9362702060666
train_tokens_per_second,efficiency,higher_is_better,10m,31415,v3_routing_220m,2165.7553926153346
train_tokens_per_second,efficiency,higher_is_better,10m,4441,dense_121m,4196.8418431820055
train_tokens_per_second,efficiency,higher_is_better,10m,4441,mla_121m,3660.9552345821007
train_tokens_per_second,efficiency,higher_is_better,10m,4441,mtp_121m,3627.1696188060278
train_tokens_per_second,efficiency,higher_is_better,10m,4441,moe_220m,2168.2001783095366
train_tokens_per_second,efficiency,higher_is_better,10m,4441,mla_moe_220m,2032.0995685042446
train_tokens_per_second,efficiency,higher_is_better,10m,4441,v3_routing_220m,1811.421640045075
