metric,metric_group,metric_direction,budget,seed,contrast_id,contrast_family,model_a,model_b,model_a_value,model_b_value,difference_model_b_minus_model_a,model_b_better
train_loss,optimization,lower_is_better,10m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,5.094444274902344,5.192797660827637,0.09835338592529297,False
train_loss,optimization,lower_is_better,10m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,5.264789581298828,5.289275646209717,0.024486064910888672,False
train_loss,optimization,lower_is_better,10m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,5.192539691925049,5.194093704223633,0.0015540122985839844,False
train_loss,optimization,lower_is_better,10m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.933835029602051,4.980559825897217,0.046724796295166016,False
train_loss,optimization,lower_is_better,10m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,5.139350891113281,5.188798427581787,0.04944753646850586,False
train_loss,optimization,lower_is_better,10m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.912929058074951,4.998330593109131,0.08540153503417969,False
train_loss,optimization,lower_is_better,10m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.246084690093994,5.046967029571533,-0.19911766052246094,True
train_loss,optimization,lower_is_better,10m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.788061618804932,4.6898980140686035,-0.09816360473632812,True
train_loss,optimization,lower_is_better,10m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.240318298339844,5.142045021057129,-0.09827327728271484,True
train_loss,optimization,lower_is_better,10m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.973782062530518,4.853201389312744,-0.12058067321777344,True
train_loss,optimization,lower_is_better,10m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.094444274902344,5.004938125610352,-0.08950614929199219,True
train_loss,optimization,lower_is_better,10m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.264789581298828,5.193730354309082,-0.0710592269897461,True
train_loss,optimization,lower_is_better,10m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.192539691925049,5.064820289611816,-0.12771940231323242,True
train_loss,optimization,lower_is_better,10m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.933835029602051,4.828364372253418,-0.10547065734863281,True
train_loss,optimization,lower_is_better,10m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.139350891113281,4.988927364349365,-0.15042352676391602,True
train_loss,optimization,lower_is_better,10m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.912929058074951,4.8082098960876465,-0.10471916198730469,True
train_loss,optimization,lower_is_better,10m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,5.131129741668701,7.216582298278809,2.0854525566101074,False
train_loss,optimization,lower_is_better,10m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.760186672210693,6.699011325836182,1.9388246536254883,False
train_loss,optimization,lower_is_better,10m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,5.212094783782959,7.26869010925293,2.0565953254699707,False
train_loss,optimization,lower_is_better,10m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.876645565032959,6.976700305938721,2.1000547409057617,False
train_loss,optimization,lower_is_better,10m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,5.071008682250977,7.037286758422852,1.966278076171875,False
train_loss,optimization,lower_is_better,10m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,5.1982421875,7.177035808563232,1.9787936210632324,False
train_loss,optimization,lower_is_better,10m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,5.116351127624512,7.15482759475708,2.0384764671325684,False
train_loss,optimization,lower_is_better,10m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.893977642059326,6.896725654602051,2.0027480125427246,False
train_loss,optimization,lower_is_better,10m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,5.063938140869141,7.0538787841796875,1.9899406433105469,False
train_loss,optimization,lower_is_better,10m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.878689765930176,6.7648186683654785,1.8861289024353027,False
train_loss,optimization,lower_is_better,25m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.54842472076416,4.564611434936523,0.01618671417236328,False
train_loss,optimization,lower_is_better,25m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.502302169799805,4.570327281951904,0.06802511215209961,False
train_loss,optimization,lower_is_better,25m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.571917533874512,4.653117656707764,0.08120012283325195,False
train_loss,optimization,lower_is_better,25m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.727557182312012,4.808928966522217,0.08137178421020508,False
train_loss,optimization,lower_is_better,25m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.355335712432861,4.399806022644043,0.04447031021118164,False
train_loss,optimization,lower_is_better,25m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.319053649902344,4.450374126434326,0.13132047653198242,False
train_loss,optimization,lower_is_better,25m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.912210464477539,4.953968048095703,0.04175758361816406,False
train_loss,optimization,lower_is_better,25m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.784292221069336,4.814696311950684,0.030404090881347656,False
train_loss,optimization,lower_is_better,25m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.661306381225586,4.727997303009033,0.06669092178344727,False
train_loss,optimization,lower_is_better,25m,12721,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.808291912078857,4.829187393188477,0.02089548110961914,False
train_loss,optimization,lower_is_better,25m,1337,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.54842472076416,4.683833122253418,0.1354084014892578,False
train_loss,optimization,lower_is_better,25m,2027,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.502302169799805,4.646134376525879,0.14383220672607422,False
train_loss,optimization,lower_is_better,25m,31415,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.571917533874512,4.722128391265869,0.15021085739135742,False
train_loss,optimization,lower_is_better,25m,4441,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.727557182312012,4.8504862785339355,0.12292909622192383,False
train_loss,optimization,lower_is_better,25m,5501,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.355335712432861,4.470824718475342,0.11548900604248047,False
train_loss,optimization,lower_is_better,25m,6173,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.319053649902344,4.457578182220459,0.13852453231811523,False
train_loss,optimization,lower_is_better,25m,8191,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.912210464477539,5.04425048828125,0.13204002380371094,False
train_loss,optimization,lower_is_better,25m,10007,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.784292221069336,4.9000983238220215,0.11580610275268555,False
train_loss,optimization,lower_is_better,25m,11213,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.661306381225586,4.788980960845947,0.12767457962036133,False
train_loss,optimization,lower_is_better,25m,12721,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.808291912078857,4.883914947509766,0.0756230354309082,False
train_loss,optimization,lower_is_better,25m,1337,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.54842472076416,4.650742530822754,0.10231781005859375,False
train_loss,optimization,lower_is_better,25m,2027,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.502302169799805,4.700523853302002,0.19822168350219727,False
train_loss,optimization,lower_is_better,25m,31415,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.571917533874512,4.782835960388184,0.21091842651367188,False
train_loss,optimization,lower_is_better,25m,4441,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.727557182312012,4.8613362312316895,0.13377904891967773,False
train_loss,optimization,lower_is_better,25m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.355335712432861,4.516546726226807,0.1612110137939453,False
train_loss,optimization,lower_is_better,25m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.319053649902344,4.461749076843262,0.14269542694091797,False
train_loss,optimization,lower_is_better,25m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.912210464477539,5.060979843139648,0.14876937866210938,False
train_loss,optimization,lower_is_better,25m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.784292221069336,4.908543109893799,0.12425088882446289,False
train_loss,optimization,lower_is_better,25m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.661306381225586,4.820135593414307,0.1588292121887207,False
train_loss,optimization,lower_is_better,25m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.808291912078857,5.000805854797363,0.19251394271850586,False
train_loss,optimization,lower_is_better,25m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.564611434936523,4.650742530822754,0.08613109588623047,False
train_loss,optimization,lower_is_better,25m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.570327281951904,4.700523853302002,0.13019657135009766,False
train_loss,optimization,lower_is_better,25m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.653117656707764,4.782835960388184,0.12971830368041992,False
train_loss,optimization,lower_is_better,25m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.808928966522217,4.8613362312316895,0.052407264709472656,False
train_loss,optimization,lower_is_better,25m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.399806022644043,4.516546726226807,0.11674070358276367,False
train_loss,optimization,lower_is_better,25m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.450374126434326,4.461749076843262,0.011374950408935547,False
train_loss,optimization,lower_is_better,25m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.953968048095703,5.060979843139648,0.10701179504394531,False
train_loss,optimization,lower_is_better,25m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.814696311950684,4.908543109893799,0.09384679794311523,False
train_loss,optimization,lower_is_better,25m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.727997303009033,4.820135593414307,0.09213829040527344,False
train_loss,optimization,lower_is_better,25m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.829187393188477,5.000805854797363,0.17161846160888672,False
train_loss,optimization,lower_is_better,25m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.683833122253418,4.650742530822754,-0.03309059143066406,True
train_loss,optimization,lower_is_better,25m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.646134376525879,4.700523853302002,0.05438947677612305,False
train_loss,optimization,lower_is_better,25m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.722128391265869,4.782835960388184,0.06070756912231445,False
train_loss,optimization,lower_is_better,25m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.8504862785339355,4.8613362312316895,0.010849952697753906,False
train_loss,optimization,lower_is_better,25m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.470824718475342,4.516546726226807,0.045722007751464844,False
train_loss,optimization,lower_is_better,25m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.457578182220459,4.461749076843262,0.004170894622802734,False
train_loss,optimization,lower_is_better,25m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,5.04425048828125,5.060979843139648,0.016729354858398438,False
train_loss,optimization,lower_is_better,25m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.9000983238220215,4.908543109893799,0.008444786071777344,False
train_loss,optimization,lower_is_better,25m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.788980960845947,4.820135593414307,0.031154632568359375,False
train_loss,optimization,lower_is_better,25m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.883914947509766,5.000805854797363,0.11689090728759766,False
train_loss,optimization,lower_is_better,25m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.683833122253418,4.493775367736816,-0.19005775451660156,True
train_loss,optimization,lower_is_better,25m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.646134376525879,4.524990081787109,-0.12114429473876953,True
train_loss,optimization,lower_is_better,25m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.722128391265869,4.587863922119141,-0.13426446914672852,True
train_loss,optimization,lower_is_better,25m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.8504862785339355,4.7649922370910645,-0.0854940414428711,True
train_loss,optimization,lower_is_better,25m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.470824718475342,4.3347015380859375,-0.1361231803894043,True
train_loss,optimization,lower_is_better,25m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.457578182220459,4.326218128204346,-0.13136005401611328,True
train_loss,optimization,lower_is_better,25m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,5.04425048828125,4.852590560913086,-0.19165992736816406,True
train_loss,optimization,lower_is_better,25m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.9000983238220215,4.759875774383545,-0.14022254943847656,True
train_loss,optimization,lower_is_better,25m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.788980960845947,4.628793716430664,-0.1601872444152832,True
train_loss,optimization,lower_is_better,25m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.883914947509766,4.753916263580322,-0.12999868392944336,True
train_loss,optimization,lower_is_better,25m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.54842472076416,6.459316253662109,1.9108915328979492,False
train_loss,optimization,lower_is_better,25m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.502302169799805,6.52070426940918,2.018402099609375,False
train_loss,optimization,lower_is_better,25m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.571917533874512,6.575118064880371,2.0032005310058594,False
train_loss,optimization,lower_is_better,25m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.727557182312012,6.779006004333496,2.0514488220214844,False
train_loss,optimization,lower_is_better,25m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.355335712432861,6.338687419891357,1.983351707458496,False
train_loss,optimization,lower_is_better,25m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.319053649902344,6.243891716003418,1.9248380661010742,False
train_loss,optimization,lower_is_better,25m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.912210464477539,6.882096290588379,1.9698858261108398,False
train_loss,optimization,lower_is_better,25m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.784292221069336,6.802293300628662,2.018001079559326,False
train_loss,optimization,lower_is_better,25m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.661306381225586,6.59986686706543,1.9385604858398438,False
train_loss,optimization,lower_is_better,25m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.808291912078857,6.761941432952881,1.9536495208740234,False
train_loss,optimization,lower_is_better,50m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.418280124664307,4.459622383117676,0.04134225845336914,False
train_loss,optimization,lower_is_better,50m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.479681968688965,4.575899600982666,0.09621763229370117,False
train_loss,optimization,lower_is_better,50m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.708812236785889,4.808748245239258,0.09993600845336914,False
train_loss,optimization,lower_is_better,50m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.798694133758545,4.830804347991943,0.03211021423339844,False
train_loss,optimization,lower_is_better,50m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.551538467407227,4.623826026916504,0.07228755950927734,False
train_loss,optimization,lower_is_better,50m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.479151725769043,4.55820369720459,0.07905197143554688,False
train_loss,optimization,lower_is_better,50m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.314378261566162,4.360620021820068,0.04624176025390625,False
train_loss,optimization,lower_is_better,50m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.18446159362793,4.279387474060059,0.0949258804321289,False
train_loss,optimization,lower_is_better,50m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.817912578582764,4.777510643005371,-0.04040193557739258,True
train_loss,optimization,lower_is_better,50m,12721,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.652286052703857,4.69223690032959,0.03995084762573242,False
train_loss,optimization,lower_is_better,50m,1337,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.418280124664307,4.516412734985352,0.09813261032104492,False
train_loss,optimization,lower_is_better,50m,2027,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.479681968688965,4.553750514984131,0.07406854629516602,False
train_loss,optimization,lower_is_better,50m,31415,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.708812236785889,4.788602828979492,0.07979059219360352,False
train_loss,optimization,lower_is_better,50m,4441,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.798694133758545,4.901474952697754,0.10278081893920898,False
train_loss,optimization,lower_is_better,50m,5501,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.551538467407227,4.654541969299316,0.10300350189208984,False
train_loss,optimization,lower_is_better,50m,6173,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.479151725769043,4.536038875579834,0.056887149810791016,False
train_loss,optimization,lower_is_better,50m,8191,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.314378261566162,4.439083099365234,0.12470483779907227,False
train_loss,optimization,lower_is_better,50m,10007,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.18446159362793,4.270902633666992,0.0864410400390625,False
train_loss,optimization,lower_is_better,50m,11213,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.817912578582764,4.913909435272217,0.09599685668945312,False
train_loss,optimization,lower_is_better,50m,12721,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.652286052703857,4.750505447387695,0.09821939468383789,False
train_loss,optimization,lower_is_better,50m,1337,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.418280124664307,4.556689739227295,0.13840961456298828,False
train_loss,optimization,lower_is_better,50m,2027,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.479681968688965,4.600246429443359,0.12056446075439453,False
train_loss,optimization,lower_is_better,50m,31415,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.708812236785889,4.825784206390381,0.11697196960449219,False
train_loss,optimization,lower_is_better,50m,4441,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.798694133758545,4.890401840209961,0.09170770645141602,False
train_loss,optimization,lower_is_better,50m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.551538467407227,4.740800857543945,0.18926239013671875,False
train_loss,optimization,lower_is_better,50m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.479151725769043,4.633060455322266,0.15390872955322266,False
train_loss,optimization,lower_is_better,50m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.314378261566162,4.4322733879089355,0.11789512634277344,False
train_loss,optimization,lower_is_better,50m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.18446159362793,4.371596813201904,0.1871352195739746,False
train_loss,optimization,lower_is_better,50m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.817912578582764,4.923166275024414,0.10525369644165039,False
train_loss,optimization,lower_is_better,50m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.652286052703857,4.767795085906982,0.115509033203125,False
train_loss,optimization,lower_is_better,50m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.459622383117676,4.556689739227295,0.09706735610961914,False
train_loss,optimization,lower_is_better,50m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.575899600982666,4.600246429443359,0.02434682846069336,False
train_loss,optimization,lower_is_better,50m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.808748245239258,4.825784206390381,0.017035961151123047,False
train_loss,optimization,lower_is_better,50m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.830804347991943,4.890401840209961,0.05959749221801758,False
train_loss,optimization,lower_is_better,50m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.623826026916504,4.740800857543945,0.1169748306274414,False
train_loss,optimization,lower_is_better,50m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.55820369720459,4.633060455322266,0.07485675811767578,False
train_loss,optimization,lower_is_better,50m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.360620021820068,4.4322733879089355,0.07165336608886719,False
train_loss,optimization,lower_is_better,50m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.279387474060059,4.371596813201904,0.0922093391418457,False
train_loss,optimization,lower_is_better,50m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.777510643005371,4.923166275024414,0.14565563201904297,False
train_loss,optimization,lower_is_better,50m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.69223690032959,4.767795085906982,0.07555818557739258,False
train_loss,optimization,lower_is_better,50m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.516412734985352,4.556689739227295,0.04027700424194336,False
train_loss,optimization,lower_is_better,50m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.553750514984131,4.600246429443359,0.046495914459228516,False
train_loss,optimization,lower_is_better,50m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.788602828979492,4.825784206390381,0.03718137741088867,False
train_loss,optimization,lower_is_better,50m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.901474952697754,4.890401840209961,-0.011073112487792969,True
train_loss,optimization,lower_is_better,50m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.654541969299316,4.740800857543945,0.0862588882446289,False
train_loss,optimization,lower_is_better,50m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.536038875579834,4.633060455322266,0.09702157974243164,False
train_loss,optimization,lower_is_better,50m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.439083099365234,4.4322733879089355,-0.006809711456298828,True
train_loss,optimization,lower_is_better,50m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.270902633666992,4.371596813201904,0.10069417953491211,False
train_loss,optimization,lower_is_better,50m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.913909435272217,4.923166275024414,0.009256839752197266,False
train_loss,optimization,lower_is_better,50m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.750505447387695,4.767795085906982,0.01728963851928711,False
train_loss,optimization,lower_is_better,50m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.516412734985352,4.415286540985107,-0.10112619400024414,True
train_loss,optimization,lower_is_better,50m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.553750514984131,4.4435014724731445,-0.11024904251098633,True
train_loss,optimization,lower_is_better,50m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.788602828979492,4.7390666007995605,-0.04953622817993164,True
train_loss,optimization,lower_is_better,50m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.901474952697754,4.726370811462402,-0.17510414123535156,True
train_loss,optimization,lower_is_better,50m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.654541969299316,4.5273756980896,-0.1271662712097168,True
train_loss,optimization,lower_is_better,50m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.536038875579834,4.457089424133301,-0.0789494514465332,True
train_loss,optimization,lower_is_better,50m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.439083099365234,4.2914533615112305,-0.1476297378540039,True
train_loss,optimization,lower_is_better,50m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.270902633666992,4.213029861450195,-0.057872772216796875,True
train_loss,optimization,lower_is_better,50m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.913909435272217,4.75701379776001,-0.15689563751220703,True
train_loss,optimization,lower_is_better,50m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.750505447387695,4.62764310836792,-0.12286233901977539,True
train_loss,optimization,lower_is_better,50m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.418280124664307,6.404073238372803,1.985793113708496,False
train_loss,optimization,lower_is_better,50m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.479681968688965,6.449969291687012,1.9702873229980469,False
train_loss,optimization,lower_is_better,50m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.708812236785889,6.738745212554932,2.029932975769043,False
train_loss,optimization,lower_is_better,50m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.798694133758545,6.812649726867676,2.013955593109131,False
train_loss,optimization,lower_is_better,50m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.551538467407227,6.607054710388184,2.055516242980957,False
train_loss,optimization,lower_is_better,50m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.479151725769043,6.38269567489624,1.9035439491271973,False
train_loss,optimization,lower_is_better,50m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.314378261566162,6.19719123840332,1.8828129768371582,False
train_loss,optimization,lower_is_better,50m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.18446159362793,6.090059757232666,1.9055981636047363,False
train_loss,optimization,lower_is_better,50m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.817912578582764,6.80112361907959,1.9832110404968262,False
train_loss,optimization,lower_is_better,50m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.652286052703857,6.610606670379639,1.9583206176757812,False
lm_loss,optimization,lower_is_better,10m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,5.131129741668701,5.2342610359191895,0.10313129425048828,False
lm_loss,optimization,lower_is_better,10m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.760186672210693,4.772636413574219,0.01244974136352539,False
